Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-13 00:00:00-05:00,178.39700163621805,179.3918267172049,167.13884970901645,168.56704711914062,769299200,0.0,0.0
2021-12-20 00:00:00-05:00,165.75002019700185,174.19118312415816,164.94235617042548,173.62974548339844,359176900,0.0,0.0
2021-12-27 00:00:00-05:00,174.42758098525783,178.60384117403603,174.40789249142324,174.90037536621094,340248100,0.0,0.0
2022-01-03 00:00:00-05:00,175.15646820489894,180.18964399198794,168.45869782833452,169.58155822753906,481949000,0.0,0.0
2022-01-10 00:00:00-05:00,166.53801400844094,174.51622771886662,165.64169155169333,170.46803283691406,422655700,0.0,0.0
2022-01-17 00:00:00-05:00,168.9314393818453,169.94595271588446,159.85991490495059,159.96826171875,400041100,0.0,0.0
2022-01-24 00:00:00-05:00,157.6142311077536,167.7889295983946,152.37420585149468,167.76922607421875,688258600,0.0,0.0
2022-01-31 00:00:00-05:00,167.6017938961111,173.59038811241058,166.96155707119277,169.7982635498047,458553300,0.22,0.0
2022-02-07 00:00:00-05:00,170.47812174590538,174.21589181745554,165.72453044350485,166.31626892089844,412902000,0.0,0.0
2022-02-14 00:00:00-05:00,165.06376334555142,170.95150247093542,163.9000300751509,164.99473571777344,362252300,0.0,0.0
2022-02-21 00:00:00-05:00,162.70667440031866,164.39311828940106,149.90553490916463,162.57847595214844,414293700,0.0,0.0
2022-02-28 00:00:00-05:00,160.81313073122598,166.58252733608657,159.73815387481596,160.92161560058594,418671400,0.0,0.0
2022-03-07 00:00:00-05:00,161.10900460129636,162.746134477874,152.37108911545272,152.59791564941406,521334100,0.0,0.0
2022-03-14 00:00:00-04:00,149.36311536650808,162.21356931245757,148.03172650980488,161.720458984375,503123700,0.0,0.0
2022-03-21 00:00:00-04:00,161.25694389107028,172.8647659345267,160.76383353296208,172.31248474121094,446083700,0.0,0.0
2022-03-28 00:00:00-04:00,169.79760007554782,177.1350837982773,169.57077354956132,171.90811157226562,465395100,0.0,0.0
2022-04-04 00:00:00-04:00,172.16454080797266,176.03052383145467,166.86852584706938,167.7462615966797,393099200,0.0,0.0
2022-04-11 00:00:00-04:00,166.3852777028133,168.90999993477644,162.7658349961203,163.01239013671875,297460200,0.0,0.0
2022-04-18 00:00:00-04:00,161.66130876755793,169.1664495199595,159.27465628112012,159.56065368652344,376787700,0.0,0.0
2022-04-25 00:00:00-04:00,158.89986318359848,163.90986579277128,153.23896639512728,155.47767639160156,541697200,0.0,0.0
2022-05-02 00:00:00-04:00,154.55065498601203,164.18602054391238,151.15805331607814,155.11279296875,566928200,0.23,0.0
2022-05-09 00:00:00-04:00,153.01965030165238,154.80734501184983,137.0885492345884,145.29608154296875,686227300,0.0,0.0
2022-05-16 00:00:00-04:00,143.7553201571828,147.923287273818,130.9748725117259,135.89346313476562,548244700,0.0,0.0
2022-05-23 00:00:00-04:00,136.09099953840712,147.8343915138181,135.44902027012506,147.79489135742188,495921700,0.0,0.0
2022-05-30 00:00:00-04:00,147.2319366446417,149.8690130646923,142.6787785011741,143.58743286132812,338923400,0.0,0.0
2022-06-06 00:00:00-04:00,145.21705538594946,148.02203334228085,135.36998858675764,135.4391326904297,354267700,0.0,0.0
2022-06-13 00:00:00-04:00,131.2316498908018,135.64653403894525,127.4488736595631,129.93780517578125,541168600,0.0,0.0
2022-06-20 00:00:00-04:00,131.77486670160997,140.16018642512677,131.67610879113136,139.91326904296875,315960300,0.0,0.0
2022-06-27 00:00:00-04:00,140.94046859483493,141.72073612739555,132.1205850686317,137.21694946289062,373549800,0.0,0.0
2022-07-04 00:00:00-04:00,136.0712568331748,145.73066515469904,135.24160284340937,145.22694396972656,278219600,0.0,0.0
2022-07-11 00:00:00-04:00,143.87383085350137,148.99983856112917,140.36760070990204,148.31834411621094,366316600,0.0,0.0
2022-07-18 00:00:00-04:00,148.881333307495,154.3530167153308,144.89113935218882,152.1900177001953,360988700,0.0,0.0
2022-07-25 00:00:00-04:00,152.1110027466732,161.61239536348967,148.9405914976908,160.50619506835938,370548900,0.0,0.0
2022-08-01 00:00:00-04:00,159.0246898758951,165.1284963398093,157.66171596446526,163.31118774414062,322415000,0.23,0.0
2022-08-08 00:00:00-04:00,164.54684631265738,170.2832906162008,161.46104134714977,170.2140655517578,318771500,0.0,0.0
2022-08-15 00:00:00-04:00,169.64039611816406,174.21964783386866,169.43269077044664,169.64039611816406,322647200,0.0,0.0
2022-08-22 00:00:00-04:00,167.83043865357754,169.1755355698396,161.76761000351468,161.8269500732422,307194600,0.0,0.0
2022-08-29 00:00:00-04:00,159.3840323305921,161.11485496256628,152.9750476104089,154.10255432128906,390399000,0.0,0.0
2022-09-05 00:00:00-04:00,154.75534585991412,156.09055810400343,151.00686961139596,155.64547729492188,314117000,0.0,0.0
2022-09-12 00:00:00-04:00,157.84113194178445,162.45995401125634,146.74408492315806,149.04855346679688,568337900,0.0,0.0
2022-09-19 00:00:00-04:00,147.67377257525536,157.0004410494552,146.93199150739366,148.781494140625,473543200,0.0,0.0
2022-09-26 00:00:00-04:00,148.01997031541984,153.02451842508134,136.4877415721963,136.685546875,577537000,0.0,0.0
2022-10-03 00:00:00-04:00,136.69545206210188,145.92319730684056,136.1811461823154,138.55484008789062,435940600,0.0,0.0
2022-10-10 00:00:00-04:00,138.88122472302726,142.93630146745969,132.89751980661458,136.86358642578125,424188400,0.0,0.0
2022-10-17 00:00:00-04:00,139.52410363863683,146.22980437754964,138.73286735232864,145.65615844726562,397216400,0.0,0.0
2022-10-24 00:00:00-04:00,145.57703196236452,155.7740481946102,142.55056715495007,154.03334045410156,512851100,0.0,0.0
2022-10-31 00:00:00-04:00,151.48162059926094,153.7465193055192,132.9074198815848,136.86358642578125,510660400,0.23,0.0
2022-11-07 00:00:00-05:00,135.83244408827971,148.61223908414578,133.33592058220782,148.3051300048828,461034600,0.0,0.0
2022-11-14 00:00:00-05:00,147.58193511291947,152.15888224334623,144.78820392858373,149.88031005859375,382679700,0.0,0.0
2022-11-21 00:00:00-05:00,148.76085160497385,150.41528916312728,145.5609370251846,146.72994995117188,204025500,0.0,0.0
2022-11-28 00:00:00-05:00,143.78761949494248,147.74044706863972,139.0422582237138,146.4327392578125,401088500,0.0,0.0
2022-12-05 00:00:00-05:00,146.3931319097285,149.51377519774402,138.69552598491424,140.8354034423828,341500000,0.0,0.0
2022-12-12 00:00:00-05:00,141.3703745735841,148.5726398092458,132.48395229176546,133.25668334960938,505728900,0.0,0.0
2022-12-19 00:00:00-05:00,133.85108024788235,135.53523706020115,128.4320470968141,130.63136291503906,384620400,0.0,0.0
2022-12-26 00:00:00-05:00,130.15583110437157,130.1855503607758,124.69717011507092,128.71932983398438,307184100,0.0,0.0
2023-01-02 00:00:00-05:00,129.06607003728206,129.68028813651043,123.01300146119615,128.41221618652344,369948500,0.0,0.0
2023-01-09 00:00:00-05:00,129.25431332902684,133.66284628280778,126.92620401357497,133.50433349609375,333335200,0.0,0.0
2023-01-16 00:00:00-05:00,133.5736902619818,137.31846797673057,132.52356949028982,136.58535766601562,271823400,0.0,0.0
2023-01-23 00:00:00-05:00,136.83304006135666,145.85815678987657,136.61508873707174,144.5702667236328,338655600,0.0,0.0
2023-01-30 00:00:00-05:00,143.6093217301933,155.91359484224643,140.0032385401066,153.0604248046875,480249700,0.0,0.0
2023-02-06 00:00:00-05:00,151.14841295041992,153.78361650503473,147.82962104104686,149.60293579101562,330758800,0.23,0.0
2023-02-13 00:00:00-05:00,149.7718113885812,155.10982459075782,149.67260098619803,151.3593292236328,316792400,0.0,0.0
2023-02-20 00:00:00-05:00,149.02766117304708,150.11908154730648,144.58263255183843,145.56491088867188,213742300,0.0,0.0
2023-02-27 00:00:00-05:00,146.55711705516245,149.93057369875433,142.7768417245919,149.8511962890625,273994900,0.0,0.0
2023-03-06 00:00:00-05:00,152.58964673282975,155.08006561671695,146.45788952900153,147.3409423828125,313350800,0.0,0.0
2023-03-13 00:00:00-04:00,146.65633782698742,155.51664688646673,146.5471957734095,153.79022216796875,410426600,0.0,0.0
2023-03-20 00:00:00-04:00,153.8596598398981,160.87446942834066,152.9468272716801,158.9992218017578,350100100,0.0,0.0
2023-03-27 00:00:00-04:00,158.6916669518001,163.71217111016068,154.76256818369095,163.61294555664062,267939700,0.0,0.0
2023-04-03 00:00:00-04:00,162.98786148668648,165.53779452307566,160.53713885710536,163.37481689453125,200156300,0.0,0.0
2023-04-10 00:00:00-04:00,160.1600900278251,165.0218538510683,158.53289108797154,163.92051696777344,263326300,0.0,0.0
2023-04-17 00:00:00-04:00,163.80144039417286,166.84748578082645,162.7497162996578,163.73199462890625,249953100,0.0,0.0
2023-04-24 00:00:00-04:00,163.71214169091994,168.52429251771133,161.52931616297926,168.35560607910156,256274000,0.0,0.0
2023-05-01 00:00:00-04:00,167.95873164037994,172.9395536897179,163.0275223581258,172.2152557373047,360586400,0.0,0.0
2023-05-08 00:00:00-04:00,171.13375919687869,173.2272908834609,169.66531509482078,171.2230682373047,250026700,0.24,0.0
2023-05-15 00:00:00-04:00,172.04611433568078,175.2553324142869,169.3237345228623,174.0332489013672,258597700,0.0,0.0
2023-05-22 00:00:00-04:00,172.86082890772886,174.63932280602555,169.42309465306712,174.30149841308594,250355000,0.0,0.0
2023-05-29 00:00:00-04:00,175.82167175665455,180.61065814140275,175.43418112560516,179.78599548339844,286437400,0.0,0.0
2023-06-05 00:00:00-04:00,181.4551843761589,183.76025241935312,176.1793449178517,179.79592895507812,347825100,0.0,0.0
2023-06-12 00:00:00-04:00,180.10396901922306,185.78717582874563,179.80589576349428,183.73048400878906,333335700,0.0,0.0
2023-06-19 00:00:00-04:00,183.22375431983576,186.35348533408128,181.41545450848733,185.47914123535156,203639400,0.0,0.0
2023-06-26 00:00:00-04:00,185.62817457280735,193.22895811174683,184.03846087912805,192.7222442626953,281453200,0.0,0.0
2023-07-03 00:00:00-04:00,192.5334642576959,192.63282704889244,187.982924344421,189.45339965820312,170250800,0.0,0.0
2023-07-10 00:00:00-04:00,188.04253928469532,190.46684589073993,185.39966182328797,189.46334838867188,250226700,0.0,0.0
2023-07-17 00:00:00-04:00,190.66554056989384,196.95482279664316,189.99985236183844,190.70529174804688,310880300,0.0,0.0
2023-07-24 00:00:00-04:00,192.16585098754882,195.93146430266552,191.01330930585092,194.57028198242188,225884500,0.0,0.0
2023-07-31 00:00:00-04:00,194.7987884450508,195.4644766690443,180.7497484368049,180.81930541992188,301423400,0.0,0.0
2023-08-07 00:00:00-04:00,180.95839432859623,181.95196150301666,175.41428767605436,176.64630126953125,332452600,0.24,0.0
2023-08-14 00:00:00-04:00,177.0639482299651,178.77519284989617,171.08455086568065,173.60166931152344,261440200,0.0,0.0
2023-08-21 00:00:00-04:00,174.17871268107186,180.62571826045334,172.8554819898915,177.70068359375,247514300,0.0,0.0
2023-08-28 00:00:00-04:00,179.17314586761478,188.95310248802542,177.6409927924727,188.49545288085938,264165600,0.0,0.0
2023-09-04 00:00:00-04:00,187.32144346696106,189.01278553355752,172.65648105145226,177.27285766601562,305075900,0.0,0.0
2023-09-11 00:00:00-04:00,179.15325514482785,179.382079943973,172.69629083808084,174.11900329589844,403692100,0.0,0.0
2023-09-18 00:00:00-04:00,175.58152980457098,178.7851378847553,172.97487317553015,173.90013122558594,297294000,0.0,0.0
2023-09-25 00:00:00-04:00,173.31314714114723,176.0690493596603,166.76664400961485,170.33837890625,285792000,0.0,0.0
2023-10-02 00:00:00-04:00,170.3483266069302,177.08386504118667,169.95036906439245,176.58641052246094,260531400,0.0,0.0
2023-10-09 00:00:00-04:00,175.90986074785064,181.411706393652,174.90500810655854,177.93948364257812,241810100,0.0,0.0
2023-10-16 00:00:00-04:00,175.85017101705722,178.16831087822283,171.76109429733708,171.9998779296875,288323000,0.0,0.0
2023-10-23 00:00:00-04:00,170.039878453728,173.12408683913708,164.82655051467992,167.3635711669922,286078100,0.0,0.0
2023-10-30 00:00:00-04:00,168.15951132745369,176.87490807496593,167.0452030045034,175.7506561279297,310010400,0.0,0.0
2023-11-06 00:00:00-05:00,175.48205713404332,185.6201824380252,175.31292442302333,185.45103454589844,303608500,0.24,0.0
2023-11-13 00:00:00-05:00,185.11755030895645,190.23811891350434,183.5136359981353,188.97291564941406,262862000,0.0,0.0
2023-11-20 00:00:00-05:00,189.17214691810747,192.20064793660674,188.53456695625997,189.25184631347656,148305600,0.0,0.0
2023-11-27 00:00:00-05:00,189.20204203650675,191.36383694351127,187.47858622605727,190.51705932617188,216455900,0.0,0.0
2023-12-04 00:00:00-05:00,189.26180428631983,195.2490940936735,186.7413697954241,194.97015380859375,251962600,0.0,0.0
2023-12-11 00:00:00-05:00,192.37997386712743,198.86535820321504,190.69636025578922,196.8231201171875,379133100,0.0,0.0
2023-12-18 00:00:00-05:00,195.34872624122633,196.93271198826025,192.24052549970972,192.86814880371094,232314100,0.0,0.0
2023-12-25 00:00:00-05:00,192.87810420042592,193.92413796618834,190.36762620281752,191.80218505859375,153685700,0.0,0.0
2024-01-01 00:00:00-05:00,186.4425197823551,187.72765177006457,179.48891019670765,180.49508666992188,275190100,0.0,0.0
2024-01-08 00:00:00-05:00,181.40163984611218,186.3428962008744,180.81387387681664,185.2171630859375,238352300,0.0,0.0
2024-01-15 00:00:00-05:00,181.47138671779612,191.22437102761134,179.61841744204585,190.83584594726562,259667200,0.0,0.0
2024-01-22 00:00:00-05:00,191.5730396843913,195.6376176370118,191.2144000061864,191.6925811767578,255536900,0.0,0.0
